No		sbL11756Yes		BOOT LAKE/[BOOT LAKE/RABBIT SLOUGH]	BT/[BT/RS]			BOOT LAKE/[BOOT LAKE/RABBIT SLOUGH] is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11756	sbL7820/sbL11708/	sbL7820/sbL11708/			301	13875	41	0	3/2/2004	2:44:40 PM	2/24/2014	4:13:24 PM	11756				
No		sbL11757Yes		BOOT LAKE/[RABBIT SLOUGH/SILTCOOS]	BT/[RS/SLT]			BOOT LAKE/[RABBIT SLOUGH/SILTCOOS] is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11757	sbL7820/sbL11718/	sbL7820/sbL11718/			301	13875	42	0	3/2/2004	2:51:46 PM	2/24/2014	4:13:24 PM	11757				
No		sbL11758Yes		BEAR PAW LAKE/SILTCOOS	BP/SLT			BEAR PAW LAKE/SILTCOOS is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11758	sbL7819/sbL7968/	sbL7819/sbL7968/			301	13875	43	0	3/3/2004	2:14:12 PM	2/24/2014	4:13:24 PM	11758				
No		sbL11759Yes		BEAR PAW LAKE/[RABBIT SLOUGH/SILTCOOS]	BP/[RS/SLT]			BEAR PAW LAKE/[RABBIT SLOUGH/SILTCOOS] is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11759	sbL7819/sbL11718/	sbL7819/sbL11718/			301	13875	44	0	3/3/2004	3:43:41 PM	2/24/2014	4:13:24 PM	11759				
No		sbL11760Yes		[BOOT LAKE/RABBIT SLOUGH]/[RABBIT SLOUGH/WHALE LAKE]	[BT/RS]/[RS/WH]			[BOOT LAKE/RABBIT SLOUGH]/[RABBIT SLOUGH/WHALE LAKE] is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11760	sbL11708/sbL11710/	sbL11708/sbL11710/			301	13875	45	0	3/9/2004	5:50:22 PM	2/24/2014	4:13:24 PM	11760				
No		sbL11761Yes		[BEAR PAW LAKE/RABBIT SLOUGH]/[BOOT LAKE/RABBIT SLOUGH]	[BP/RS]/[BT/RS]			[BEAR PAW LAKE/RABBIT SLOUGH]/[BOOT LAKE/RABBIT SLOUGH] is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11761	sbL11709/sbL11708/	sbL11709/sbL11708/			301	13875	46	0	3/9/2004	5:56:49 PM	2/24/2014	4:13:24 PM	11761				
No		sbL11762Yes		BOOT LAKE/[SILTCOOS/WHALE LAKE]	BT/[SLT/WH]			BOOT LAKE/[SILTCOOS/WHALE LAKE] is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11762	sbL7820/sbL11719/	sbL7820/sbL11719/			301	13875	47	0	3/11/2004	11:16:00 AM	2/24/2014	4:13:24 PM	11762				
No		sbL11763Yes		[BEAR PAW LAKE/RABBIT SLOUGH]/RABBIT SLOUGH	[BP/RS]/RS			[BEAR PAW LAKE/RABBIT SLOUGH]/RABBIT SLOUGH is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11763	sbL11709/sbL7964/	sbL11709/sbL7964/			301	13875	48	0	3/19/2004	3:10:04 PM	2/24/2014	4:13:24 PM	11763				
No		sbL11764Yes	These are males whose sperm's DNA has been cross-linked through irradiation.  The male should contribute no genetic material to these crosses.	Irradiated Male	IRAD	Gasterosteus aculeatus		Irradiated Male is not currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11764	sbL11764	sbLp11734/			301	0	49	0	3/19/2004	3:26:43 PM	2/24/2014	4:13:24 PM	11764				
No		sbL11765Yes		[BEAR PAW LAKE/RABBIT SLOUGH]/[RABBIT SLOUGH/WHALE LAKE]	[BP/RS]/[RS/WH]			[BEAR PAW LAKE/RABBIT SLOUGH]/[RABBIT SLOUGH/WHALE LAKE] is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11765	sbL11709/sbL11710/	sbL11709/sbL11710/			301	13875	50	0	3/23/2004	3:10:26 PM	2/24/2014	4:13:24 PM	11765				
No		sbL11766Yes		[BOOT LAKE/RABBIT SLOUGH]/[RABBIT SLOUGH/SILTCOOS]	[BT/RS]/[RS/SLT]			[BOOT LAKE/RABBIT SLOUGH]/[RABBIT SLOUGH/SILTCOOS] is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11766	sbL11708/sbL11718/	sbL11708/sbL11718/			301	13875	51	0	4/6/2004	1:41:35 PM	2/24/2014	4:13:24 PM	11766				
No		sbL11767Yes		[BOOT LAKE/RABBIT SLOUGH]/[SILTCOOS/WHALE LAKE]	[BT/RS]/[SLT/WH]			[BOOT LAKE/RABBIT SLOUGH]/[SILTCOOS/WHALE LAKE] is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11767	sbL11708/sbL11719/	sbL11708/sbL11719/			301	13875	52	0	4/6/2004	1:48:58 PM	2/24/2014	4:13:24 PM	11767				
No		sbL11768Yes		[BOOT LAKE/RABBIT SLOUGH]/RABBIT SLOUGH	[BT/RS]/RS			[BOOT LAKE/RABBIT SLOUGH]/RABBIT SLOUGH is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11768	sbL11708/sbL7964/	sbL11708/sbL7964/			301	13875	53	0	4/8/2004	3:13:56 PM	2/24/2014	4:13:24 PM	11768				
No		sbL11769Yes		[BEAR PAW LAKE/RABBIT SLOUGH]/[RABBIT SLOUGH/SILTCOOS]	[BP/RS]/[RS/SLT]			[BEAR PAW LAKE/RABBIT SLOUGH]/[RABBIT SLOUGH/SILTCOOS] is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11769	sbL11709/sbL11718/	sbL11709/sbL11718/			301	13875	54	0	4/13/2004	1:21:07 PM	2/24/2014	4:13:24 PM	11769				
No		sbL11770Yes		[BEAR PAW LAKE/RABBIT SLOUGH]/SILTCOOS	[BP/RS]/SLT			[BEAR PAW LAKE/RABBIT SLOUGH]/SILTCOOS is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11770	sbL11709/sbL7968/	sbL11709/sbL7968/			301	13875	55	0	5/6/2004	2:32:31 PM	2/24/2014	4:13:24 PM	11770				
Yes	capture details	sbL11771Yes		SILTCOOS LAKE	SLT LK	Gasterosteus aculeatus		SILTCOOS LAKE is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11771	sbL11771	sbLp11735/			301	13875	56	0	5/20/2004	4:26:17 PM	2/24/2014	4:13:24 PM	11771				
Yes	capture details	sbL11772Yes		SILTCOOS SLOUGH	SLT SLGH			SILTCOOS SLOUGH is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11772	sbL11772	sbLp11736/			301	13875	57	0	5/20/2004	4:31:51 PM	2/24/2014	4:13:24 PM	11772				
No		sbL11773Yes		STAGECOACH SLOUGH	STGCH SLGH	Gasterosteus aculeatus		STAGECOACH SLOUGH is not currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11773	sbL11773	sbLp11737/			301	0	58	0	5/21/2004	9:05:24 AM	2/24/2014	4:13:24 PM	11773				
Yes	capture details	sbL11774Yes		TERN	TN			TERN is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11774	sbL11774	sbLp11738/			301	13875	59	0	6/11/2004	11:59:53 AM	2/24/2014	4:13:24 PM	11774				
No		sbL11775Yes		STAGE COACH	STG CCH	Gasterosteus aculeatus		STAGE COACH is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11775	sbL11775	sbLp11739/			301	13875	60	0	6/23/2004	9:43:37 AM	2/24/2014	4:13:24 PM	11775				
Yes	capture details	sbL11776Yes	This is a pooling of Mudd lake stocks 528,529,530,531	MUD LAKE THREESPINE	MUGA	Gasterosteus aculeatus		MUD LAKE THREESPINE is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11776	sbL11776	sbLp11740/			301	13875	61	0	7/19/2004	8:54:15 AM	2/24/2014	4:13:24 PM	11776				
No		sbL11777Yes		MUD LAKE THREESPINE/RABBIT SLOUGH	MUGA/RS	Gasterosteus aculeatus		MUD LAKE THREESPINE/RABBIT SLOUGH is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11777	sbL11776/sbL7964/	sbL11776/sbL7964/			301	13875	62	0	7/19/2004	11:34:07 AM	2/24/2014	4:13:24 PM	11777				
No		sbL11778Yes		MUD LAKE PUNGITIUS/RABBIT SLOUGH	MUPP/RS			MUD LAKE PUNGITIUS/RABBIT SLOUGH is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11778	sbL11543/sbL7964/	sbL11543/sbL7964/			301	13875	63	0	7/19/2004	11:49:08 AM	2/24/2014	4:13:24 PM	11778				
No		sbL11779Yes		[MUD LAKE PUNGITIUS/RABBIT SLOUGH]/RABBIT SLOUGH	[MUPP/RS]/RS			[MUD LAKE PUNGITIUS/RABBIT SLOUGH]/RABBIT SLOUGH is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11779	sbL11778/sbL7964/	sbL11778/sbL7964/			301	13875	64	0	1/28/2005	10:03:59 AM	2/24/2014	4:13:24 PM	11779				
No		sbL11780Yes		BEAR PAW LAKE/[MUD LAKE PUNGITIUS/RABBIT SLOUGH]	BP/[MUPP/RS]			BEAR PAW LAKE/[MUD LAKE PUNGITIUS/RABBIT SLOUGH] is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11780	sbL7819/sbL11778/	sbL7819/sbL11778/			301	13875	65	0	1/28/2005	10:16:03 AM	2/24/2014	4:13:24 PM	11780				
No		sbL11781Yes		BOOT LAKE/SILTCOOS	BT/SLT			BOOT LAKE/SILTCOOS is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11781	sbL7820/sbL7968/	sbL7820/sbL7968/			301	13875	66	0	4/18/2005	3:59:06 PM	2/24/2014	4:13:24 PM	11781				
No		sbL11782Yes		BEAR PAW LAKE/MUD LAKE THREESPINE	BP/MUGA			BEAR PAW LAKE/MUD LAKE THREESPINE is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11782	sbL7819/sbL11776/	sbL7819/sbL11776/			301	13875	67	0	4/26/2005	2:14:00 PM	2/24/2014	4:13:24 PM	11782				
No		sbL11783Yes	This collection site corresponds to a pond on teh south side of the highway 126 near mile marker 9	9 MILE SIUSLAW POND	NINMIL	Gasterosteus aculeatus		9 MILE SIUSLAW POND is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11783	sbL11783	sbLp11741/			301	13875	68	0	6/20/2005	10:37:09 AM	2/24/2014	4:13:24 PM	11783				
No		sbL11784Yes	This is from Lily Lake Oregon near Florence	LILLY LAKE	LIL LK			LILLY LAKE is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11784	sbL11784	sbLp11742/			301	13875	69	0	6/20/2005	10:45:00 AM	2/24/2014	4:13:24 PM	11784				
No		sbL11785Yes		KNOWLES CREEK	KNW CR	Gasterosteus aculeatus		KNOWLES CREEK is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11785	sbL11785	sbLp11743/			301	13875	70	0	6/24/2005	12:16:03 PM	2/24/2014	4:13:24 PM	11785				
No		sbL11786Yes		MUD LAKE THREESPINE/[MUD LAKE THREESPINE/RABBIT SLOUGH]	MUGA/[MUGA/RS]			MUD LAKE THREESPINE/[MUD LAKE THREESPINE/RABBIT SLOUGH] is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11786	sbL11776/sbL11777/	sbL11776/sbL11777/			301	13875	71	0	9/27/2005	12:44:01 PM	2/24/2014	4:13:24 PM	11786				
No		sbL11787Yes		BOOT LAKE/MUD LAKE THREESPINE	BT/MUGA			BOOT LAKE/MUD LAKE THREESPINE is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11787	sbL7820/sbL11776/	sbL7820/sbL11776/			301	13875	72	0	2/21/2006	1:07:06 PM	2/24/2014	4:13:24 PM	11787				
No		sbL11788Yes		[MUD LAKE THREESPINE/RABBIT SLOUGH]/RABBIT SLOUGH	[MUGA/RS]/RS			[MUD LAKE THREESPINE/RABBIT SLOUGH]/RABBIT SLOUGH is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11788	sbL11777/sbL7964/	sbL11777/sbL7964/			301	13875	73	0	4/24/2006	4:47:03 PM	2/24/2014	4:13:24 PM	11788				
Yes	capture details	sbL11789Yes		BEAVER CREEK MARSH	BEAVCREEMAR	Gasterosteus aculeatus		BEAVER CREEK MARSH is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11789	sbL11789	sbLp11744/			301	13875	74	0	5/30/2006	11:11:44 AM	2/24/2014	4:13:24 PM	11789				
Yes	capture details	sbL11790Yes		ECKMAN LAKE	ECKMAN LAKE	Gasterosteus aculeatus		ECKMAN LAKE is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11790	sbL11790	sbLp11745/			301	13875	75	0	5/30/2006	11:17:20 AM	2/24/2014	4:13:24 PM	11790				
Yes	capture details	sbL11791Yes		HINCH BRIDGE UPSTREAM	HINCH BRIDGE U	Gasterosteus aculeatus		HINCH BRIDGE UPSTREAM is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11791	sbL11791	sbLp11746/			301	13875	76	0	6/6/2006	9:26:20 AM	2/24/2014	4:13:24 PM	11791				
Yes	capture details	sbL11792Yes		HINCH BRIDGE DOWNSTREAM	HINCH BRIDGE D	Gasterosteus aculeatus		HINCH BRIDGE DOWNSTREAM is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11792	sbL11792	sbLp11747/			301	13875	77	0	6/6/2006	9:27:01 AM	2/24/2014	4:13:24 PM	11792				
Yes	capture details	sbL11793Yes		MILLPORT SLOUGH	MILLPORT SLOUGH	Gasterosteus aculeatus		MILLPORT SLOUGH is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11793	sbL11793	sbLp11748/			301	13875	78	0	6/20/2006	11:18:11 AM	2/24/2014	4:13:24 PM	11793				
Yes	capture details	sbL11794Yes		ASPEN LAKE SUN RIVER NATURE CENTER	ASPEN LAKE	Gasterosteus aculeatus		ASPEN LAKE SUN RIVER NATURE CENTER is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11794	sbL11794	sbLp11749/			301	13875	79	0	6/23/2006	10:37:23 AM	2/24/2014	4:13:24 PM	11794				
Yes	capture details	sbL11795Yes		WHILAMUTE BOAT BASIN WILLAMETTE RIVER	WHILAMUTE BOAT BASIN	Gasterosteus aculeatus		WHILAMUTE BOAT BASIN WILLAMETTE RIVER is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11795	sbL11795	sbLp11750/			301	13875	80	0	6/23/2006	10:38:15 AM	2/24/2014	4:13:24 PM	11795				
Yes	capture details	sbL11796Yes		BRADSHAW'S POND FLORENCE SOUTH JETTY	BRADSHAW'S POND	Gasterosteus aculeatus		BRADSHAW'S POND FLORENCE SOUTH JETTY is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11796	sbL11796	sbLp11751/			301	13875	81	0	6/23/2006	10:39:00 AM	2/24/2014	4:13:24 PM	11796				
Yes	capture details	sbL11797Yes		FIRST PIER FLORENCE SOUTH JETTY	FIRST PIER	Gasterosteus aculeatus		FIRST PIER FLORENCE SOUTH JETTY is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11797	sbL11797	sbLp11752/			301	13875	82	0	6/23/2006	10:39:46 AM	2/24/2014	4:13:24 PM	11797				
No		sbL11798Yes		TOMMELSON LAKE	TOMMELSON	Gasterosteus aculeatus		TOMMELSON LAKE is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11798	sbL11798	sbLp11753/			301	13875	83	0	2/12/2007	2:52:32 PM	2/24/2014	4:13:24 PM	11798				
Yes	capture details	sbL11799Yes		PONY CREEK  RESERVIOR, COOS BAY OREGON	PCRU	Gasterosteus aculeatus		PONY CREEK  RESERVIOR, COOS BAY OREGON is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11799	sbL11799	sbLp11754/			301	13875	84	0	4/5/2007	10:11:21 AM	2/24/2014	4:13:24 PM	11799				
Yes	capture details	sbL11800Yes		EEL CREEK, LAKESIDE OREGON	EEL CREEK OREGON	Gasterosteus aculeatus		EEL CREEK, LAKESIDE OREGON is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11800	sbL11800	sbLp11755/			301	13875	85	0	4/5/2007	10:25:36 AM	2/24/2014	4:13:24 PM	11800				
Yes	capture details	sbL11801Yes		TENMILE CREEK, LAKESIDE OREGON	TENMILE CREEK			TENMILE CREEK, LAKESIDE OREGON is currently used in this database.							3	sbL7819	/sbL7819/sbL11708/	sbL7820	9	sbS11736			21	26	sbL11774	sbLp9517/	sbL7819/sbL7964/	sbL9517	167.0011	2							CMCR4/lineAbbreviationError	CUSHMAN@MILE 4/lineNameError				admin	Administrator	dbase admin	2		line name	1		sbL11801	sbL11801	sbLp11756/			301	13875	86	0	4/5/2007	10:28:06 AM	2/24/2014	4:13:24 PM	11801				
