1	26.00.0003	RABBIT SLOUGH/WHALE LAKE	RS/WH	1	male	6/20/1999		RS X WH		sbSG7950	2				1	sbCrs431	sbX43	sbCrs43	sbL11710	sbSI7949	sbSlt13933		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13933
0	26.00.0002	RABBIT SLOUGH/WHALE LAKE	RS/WH	0	female	6/20/1999		RS X WH		sbSG7950	2				1	sbCrs440	sbX44	sbCrs44	sbL11710	sbSI7946	sbSlt13934		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13934
1	26.00.0003	RABBIT SLOUGH/WHALE LAKE	RS/WH	1	male	6/20/1999		RS X WH		sbSG7950	2				1	sbCrs441	sbX44	sbCrs44	sbL11710	sbSI7949	sbSlt13935		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13935
0	21.00.0002	BEAR PAW LAKE/RABBIT SLOUGH	BP/RS	0	female	6/20/1999		BP X RS		sbSG7950	2				1	sbCrs450	sbX45	sbCrs45	sbL11709	sbSI7944	sbSlt13936		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13936
1	21.00.0003	BEAR PAW LAKE/RABBIT SLOUGH	BP/RS	1	male	6/20/1999		BP X RS		sbSG7950	2				1	sbCrs451	sbX45	sbCrs45	sbL11709	sbSI7954	sbSlt13937		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13937
0	21.00.0001	BEAR PAW LAKE/RABBIT SLOUGH	BP/RS	0	female	6/20/1999		BP X RS		sbSG7950	2				1	sbCrs460	sbX46	sbCrs46	sbL11709	sbSI7943	sbSlt13938		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13938
1	21.00.0003	BEAR PAW LAKE/RABBIT SLOUGH	BP/RS	1	male	6/20/1999		BP X RS		sbSG7950	2				1	sbCrs461	sbX46	sbCrs46	sbL11709	sbSI7954	sbSlt13939		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13939
0	8.00.0001	BOOT LAKE/RABBIT SLOUGH	BT/RS	0	female	6/20/1999		BT X RS		sbSG7950	2				1	sbCrs470	sbX47	sbCrs47	sbL11708	sbSI7961	sbSlt13940		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13940
1	8.00.0002	BOOT LAKE/RABBIT SLOUGH	BT/RS	1	male	6/20/1999		BT X RS		sbSG7950	2				1	sbCrs471	sbX47	sbCrs47	sbL11708	sbSI7962	sbSlt13941		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13941
2	61.00.0000	SUTTON CREEK	SUCR	2	more than one			SUCR		sbSG7950	2				1	sbCrs482	sbX48	sbCrs48	sbL7971	sbS7971	sbSlt13942		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13942
2	58.00.0000	SILTCOOS	SLT	2	more than one			SLT		sbSG7950	2				1	sbCrs482	sbX48	sbCrs48	sbL7968	sbS7968	sbSlt13943		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13943
2	58.00.0000	SILTCOOS	SLT	2	more than one			SLT		sbSG7950	2				1	sbCrs492	sbX49	sbCrs49	sbL7968	sbS7968	sbSlt13944		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13944
2	58.00.0000	SILTCOOS	SLT	2	more than one			SLT		sbSG7950	2				1	sbCrs492	sbX49	sbCrs49	sbL7968	sbS7968	sbSlt13945		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13945
2	58.00.0000	SILTCOOS	SLT	2	more than one			SLT		sbSG7950	2				1	sbCrs502	sbX50	sbCrs50	sbL7968	sbS7968	sbSlt13946		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13946
2	58.00.0000	SILTCOOS	SLT	2	more than one			SLT		sbSG7950	2				1	sbCrs502	sbX50	sbCrs50	sbL7968	sbS7968	sbSlt13947		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13947
2	57.00.0000	WHALE LAKE	WH	2	more than one			WH		sbSG7950	2				1	sbCrs512	sbX51	sbCrs51	sbL7821	sbS7967	sbSlt13948		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13948
2	57.00.0000	WHALE LAKE	WH	2	more than one			WH		sbSG7950	2				1	sbCrs512	sbX51	sbCrs51	sbL7821	sbS7967	sbSlt13949		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13949
2	56.00.0000	BOOT LAKE	BT	2	more than one			BT		sbSG7950	2				1	sbCrs522	sbX52	sbCrs52	sbL7820	sbS7966	sbSlt13950		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13950
2	55.00.0000	BEAR PAW LAKE	BP	2	more than one			BP		sbSG7950	2				1	sbCrs522	sbX52	sbCrs52	sbL7819	sbS7965	sbSlt13951		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13951
2	55.00.0000	BEAR PAW LAKE	BP	2	more than one			BP		sbSG7950	2				1	sbCrs532	sbX53	sbCrs53	sbL7819	sbS7965	sbSlt13952		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13952
2	56.00.0000	BOOT LAKE	BT	2	more than one			BT		sbSG7950	2				1	sbCrs532	sbX53	sbCrs53	sbL7820	sbS7966	sbSlt13953		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:15 PM	13953
2	56.00.0000	BOOT LAKE	BT	2	more than one			BT		sbSG7950	2				1	sbCrs542	sbX54	sbCrs54	sbL7820	sbS7966	sbSlt13954		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:16 PM	13954
2	57.00.0000	WHALE LAKE	WH	2	more than one			WH		sbSG7950	2				1	sbCrs542	sbX54	sbCrs54	sbL7821	sbS7967	sbSlt13955		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:16 PM	13955
2	55.00.0000	BEAR PAW LAKE	BP	2	more than one			BP		sbSG7950	2				1	sbCrs552	sbX55	sbCrs55	sbL7819	sbS7965	sbSlt13956		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:16 PM	13956
2	57.00.0000	WHALE LAKE	WH	2	more than one			WH		sbSG7950	2				1	sbCrs552	sbX55	sbCrs55	sbL7821	sbS7967	sbSlt13957		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:16 PM	13957
2	58.00.0000	SILTCOOS	SLT	2	more than one			SLT		sbSG7950	2				1	sbCrs582	sbX58	sbCrs58	sbL7968	sbS7968	sbSlt13958		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:16 PM	13958
2	58.00.0000	SILTCOOS	SLT	2	more than one			SLT		sbSG7950	2				1	sbCrs582	sbX58	sbCrs58	sbL7968	sbS7968	sbSlt13959		5063	1/24/2004	1:28:08 AM	4/8/2014	8:35:16 PM	13959
